Time (s),Epoch,Train MLE Loss,Test MSE Loss,Grid Updated
1.4872870445251465,0,16.335447,0.09489642083644867,1
213.7335090637207,1,2056.7107,0.10922336205840111,1
426.9477970600128,2,1267.658,0.11162804812192917,1
640.3922030925751,3,1141.624,0.10850829258561134,1
854.314197063446,4,1079.9169,0.10990210995078087,0
1068.0784380435944,5,1053.9849,0.11650563403964043,1
1281.76389503479,6,1031.2981,0.12209189683198929,0
1495.1534509658813,7,1017.64264,0.11532090231776237,0
1708.864573955536,8,1004.5687,0.12207187712192535,0
1922.548192024231,9,996.219,0.11118901148438454,0
2136.209625005722,10,987.5442,0.11880601570010185,0
2349.99903011322,11,969.64343,0.11202651634812355,0
2563.20298910141,12,960.82635,0.1124630719423294,0
2776.107362985611,13,949.86237,0.11277361959218979,0
2989.071095943451,14,943.6602,0.11177998036146164,1
3201.5354080200195,15,941.9761,0.11117783561348915,0
3414.313852071762,16,936.77264,0.11254986748099327,0
3627.016566991806,17,929.5516,0.11092844232916832,0
3839.9619331359863,18,926.17444,0.10988805443048477,0
4053.232747077942,19,919.1781,0.11505718529224396,0
4266.289817094803,20,921.59467,0.11153428629040718,0
4478.980917930603,21,918.66376,0.1067526564002037,0
4691.992031097412,22,914.57056,0.11119705438613892,0
4905.141772031784,23,905.24915,0.11080804467201233,0
5118.861000061035,24,906.27075,0.11371960118412971,0
5332.114175081253,25,902.8725,0.10933443158864975,0
5545.354741096497,26,896.16455,0.11290036886930466,0
5758.5167899131775,27,887.8427,0.10933544486761093,0
5972.595585107803,28,892.5658,0.11047504097223282,0
6186.318502902985,29,889.5157,0.10750142484903336,0
6399.834464073181,30,882.54956,0.1099640317261219,0
6613.266597032547,31,878.0597,0.108957938849926,0
6826.586255073547,32,874.73724,0.10704798251390457,0
7039.846045970917,33,867.57587,0.11644946038722992,0
7253.184463024139,34,865.30505,0.10631958767771721,0
7466.497038125992,35,865.94696,0.1093471422791481,0
7679.9762461185455,36,861.8702,0.1106029562652111,0
7893.149080991745,37,861.9087,0.1073070727288723,0
8106.645334005356,38,855.72217,0.10215345397591591,0
8319.933143138885,39,858.65814,0.10832586511969566,0
8534.692749023438,40,853.0557,0.10584527626633644,0
8748.214393138885,41,847.5538,0.10939420014619827,0
8961.944961071014,42,842.54315,0.10659674927592278,0
9175.407663106918,43,843.57196,0.10448078438639641,0
9390.034809112549,44,841.22736,0.10436714813113213,0
9604.16462802887,45,842.4639,0.10318398103117943,0
9817.955933094025,46,839.0047,0.10600656643509865,0
10032.279464006424,47,836.466,0.10731508210301399,0
10245.902954101562,48,839.19116,0.10801466181874275,0
10459.124855041504,49,835.77094,0.10616518557071686,0
10672.74690413475,50,830.3807,0.10359357297420502,0
10885.591908931732,51,824.42334,0.10466961562633514,0
11098.516235113144,52,827.47974,0.1049521341919899,0
11311.65768814087,53,824.8878,0.10394875705242157,0
11524.677700042725,54,823.91437,0.10566695407032967,0
11737.822276115417,55,816.0355,0.10613573342561722,0
11950.755388975143,56,814.6793,0.10355207696557045,0
12163.69085097313,57,817.20593,0.10176005214452744,0
12376.61622595787,58,814.3691,0.10425602272152901,0
12589.665637016296,59,812.3455,0.10441393777728081,0
12802.503775119781,60,812.15265,0.10539664328098297,0
13015.448328018188,61,808.5391,0.10294688865542412,0
13228.430755138397,62,803.46796,0.1005115881562233,0
13441.201367139816,63,806.9639,0.10735385492444038,0
13654.159368038177,64,802.3605,0.10268846899271011,0
13867.041758060455,65,800.31976,0.10227842256426811,0
14079.58192396164,66,799.1331,0.103547602891922,0
14292.490060091019,67,797.2104,0.10249916836619377,0
14505.5066010952,68,799.8975,0.10304077342152596,0
14718.09406709671,69,793.6429,0.10828517004847527,0
14930.946790933609,70,790.6521,0.1052594780921936,0
15143.98892211914,71,789.199,0.10639049857854843,0
15356.780946969986,72,789.7681,0.1016881987452507,0
15569.200549125671,73,784.5965,0.10234938189387321,0
15781.999004125595,74,783.8184,0.10894983634352684,0
15994.370042085648,75,780.2654,0.10232605412602425,0
16207.023576021194,76,782.1177,0.10317595303058624,0
16419.71560692787,77,780.69025,0.10335298255085945,0
16632.482825040817,78,781.59326,0.10418161004781723,0
16845.097355127335,79,779.01306,0.1003609299659729,0
17057.893757104874,80,779.202,0.1008121594786644,0
17270.521286964417,81,772.84125,0.09997548535466194,0
17483.35596203804,82,776.7851,0.10089664533734322,0
17696.21949696541,83,772.89655,0.10261283814907074,0
17908.813050031662,84,772.50885,0.10350751504302025,0
18121.335734128952,85,769.6501,0.09962024167180061,0
18333.88153409958,86,769.95734,0.10558056458830833,0
18546.76204609871,87,766.8823,0.10794315487146378,0
18759.676420927048,88,766.61884,0.10281199961900711,0
18972.590131998062,89,764.4225,0.10331705957651138,0
19185.459337949753,90,763.3627,0.09972026571631432,0
19398.374886989594,91,767.28284,0.10714603960514069,0
19611.28458094597,92,762.67267,0.09840967878699303,0
19823.859466075897,93,762.5207,0.10028190538287163,0
20036.524682044983,94,762.2675,0.10025299340486526,0
20249.474720954895,95,764.10315,0.10328686609864235,0
20461.968898057938,96,762.109,0.10416154190897942,0
20674.63131213188,97,756.90533,0.10246025025844574,0
20887.220565080643,98,757.8343,0.1001555472612381,0
21100.046947956085,99,757.5899,0.09982450678944588,0
21312.626919031143,100,754.3353,0.10214630141854286,0
