Time (s),Epoch,Train Loss
2.5864930152893066,1,0.04003957
4.744872093200684,2,0.031092446
6.814239978790283,3,0.028739624
8.975882053375244,4,0.027537758
11.111756086349487,5,0.02576191
13.306883096694946,6,0.024484467
15.430253028869629,7,0.023853268
17.633301973342896,8,0.023290811
19.859238862991333,9,0.022812849
22.02996587753296,10,0.022480942
25.508352994918823,11,0.02221495
27.672035932540894,12,0.021964252
29.941577911376953,13,0.021754492
32.15365195274353,14,0.021533811
34.430535078048706,15,0.021359134
36.671846866607666,16,0.021191033
38.8413290977478,17,0.021040233
41.025758028030396,18,0.020905476
43.218647956848145,19,0.020770252
45.43982696533203,20,0.020656819
47.655895948410034,21,0.020551743
49.86269497871399,22,0.02045902
52.11921191215515,23,0.020361628
54.31263089179993,24,0.020305466
56.56386208534241,25,0.020217242
58.79495406150818,26,0.02014928
61.051438093185425,27,0.020094695
63.299246072769165,28,0.020041673
65.497976064682,29,0.019985128
67.74310398101807,30,0.019934025
69.9013979434967,31,0.019866064
72.16636610031128,32,0.019812874
74.38615107536316,33,0.019761788
76.61240291595459,34,0.019715149
78.72116088867188,35,0.019661572
80.92007398605347,36,0.019611318
83.16165089607239,37,0.019551039
85.33780908584595,38,0.019510219
87.58581399917603,39,0.019456763
89.86821603775024,40,0.0194116
92.06705808639526,41,0.019361228
94.23402094841003,42,0.019304616
96.4549310207367,43,0.019253504
98.67084503173828,44,0.019209988
100.83291792869568,45,0.019155784
102.94144988059998,46,0.019113086
105.23576807975769,47,0.019069303
107.46383810043335,48,0.019041916
109.68472099304199,49,0.01901852
111.88862299919128,50,0.018968241
114.11384201049805,51,0.018940644
116.39659786224365,52,0.018915234
118.57255387306213,53,0.018880432
120.80428194999695,54,0.01884496
123.05165004730225,55,0.018816946
125.32290506362915,56,0.018787054
127.48207402229309,57,0.018758414
129.70162796974182,58,0.018737478
131.89448595046997,59,0.018714383
134.0602729320526,60,0.018694628
136.24511194229126,61,0.018668447
138.52506804466248,62,0.018639788
140.7099199295044,63,0.018621592
142.91019487380981,64,0.018600786
145.23477387428284,65,0.018570565
147.48526191711426,66,0.01856329
149.6374430656433,67,0.01853089
151.8883559703827,68,0.018506285
154.16305088996887,69,0.01849293
156.40311908721924,70,0.018473186
158.50896501541138,71,0.018456928
160.76440691947937,72,0.01844044
162.95387196540833,73,0.018419571
165.1689109802246,74,0.018397627
167.334459066391,75,0.018374396
169.64956307411194,76,0.018363949
171.92517805099487,77,0.018342676
174.11160802841187,78,0.018318268
176.41581988334656,79,0.018297227
178.6141619682312,80,0.018285204
180.8219289779663,81,0.018274954
183.01703000068665,82,0.018241286
185.2650809288025,83,0.018240415
187.44596886634827,84,0.018210636
189.68215203285217,85,0.018206552
191.90187406539917,86,0.018186325
194.06568598747253,87,0.018170679
196.27461886405945,88,0.018151525
198.42008090019226,89,0.018136123
200.68500208854675,90,0.018124722
202.8702208995819,91,0.018101938
205.05687808990479,92,0.018093167
207.2819058895111,93,0.01807732
209.58016109466553,94,0.018063255
211.76018404960632,95,0.018039279
213.94114589691162,96,0.018043036
216.18801307678223,97,0.018025674
218.44034886360168,98,0.017999567
220.64839100837708,99,0.017994214
222.74694895744324,100,0.017983768
