Time (s),Epoch,Train MLE Loss,Test MSE Loss,Grid Updated
2.359022855758667,0,2.1835058,0.037736350670456886,1
322.1200439929962,1,423.9535,0.05222810246050358,1
645.1279628276825,2,325.40878,0.047506608068943024,1
967.9896478652954,3,320.24667,0.04447079822421074,1
1290.3322639465332,4,315.7509,0.053334953263401985,0
1613.5063319206238,5,309.15634,0.05130205862224102,1
1935.8070118427277,6,307.17743,0.055415231734514236,0
2258.2327489852905,7,304.7699,0.050497496500611305,0
2580.8770418167114,8,303.81778,0.050901785492897034,0
2902.684728860855,9,303.12057,0.053712273016572,0
3225.3083369731903,10,301.54077,0.05660202540457249,0
3548.2205789089203,11,300.76767,0.054027218371629715,0
3871.583909034729,12,299.95142,0.05449789576232433,0
4194.414021968842,13,299.22437,0.0481303445994854,0
4516.756506919861,14,299.53552,0.052474794909358025,1
4840.00905585289,15,300.72433,0.049178143963217735,0
5164.070600986481,16,300.20505,0.0507140401750803,0
5487.879124879837,17,299.66324,0.049396220594644547,0
5811.351310014725,18,299.64612,0.045828767120838165,0
6136.137676954269,19,298.7534,0.053560491651296616,0
6460.128835916519,20,298.10522,0.05440323241055012,0
6783.39533495903,21,297.86,0.053230131044983864,0
7107.508301019669,22,298.00812,0.042387451976537704,0
7431.954056978226,23,297.88678,0.05009343475103378,0
7756.696960926056,24,297.10196,0.050497496500611305,0
8083.257670879364,25,296.6605,0.05236944556236267,0
8411.837766885757,26,295.9423,0.05087486654520035,0
8740.688612937927,27,296.07858,0.053945889696478844,0
9069.10012292862,28,296.10632,0.046441586688160896,0
9395.441342830658,29,295.32364,0.055123476311564445,0
9723.613986968994,30,295.3632,0.05062841437757015,0
10051.38131904602,31,295.3296,0.047795720398426056,0
10376.316905021667,32,294.74393,0.05206149443984032,0
10707.994335889816,33,295.03397,0.05800584703683853,0
11033.679833889008,34,294.93216,0.056466903537511826,0
11361.462909936905,35,294.15488,0.05098128505051136,0
11689.880455970764,36,294.51517,0.04917152225971222,0
12019.527432918549,37,294.03052,0.0510606374591589,0
12348.065448999405,38,294.52606,0.05590539425611496,0
12678.092955827713,39,294.29846,0.05399714782834053,0
13004.708801031113,40,293.92636,0.04743637517094612,0
13333.662525892258,41,293.51062,0.058021845296025276,0
13660.429702043533,42,293.1832,0.05163422040641308,0
13986.146899938583,43,293.11032,0.05607669986784458,0
14315.026340961456,44,293.09406,0.050777772441506386,0
14641.697412014008,45,293.6823,0.05332113988697529,0
14969.542182922363,46,293.18054,0.05258309841156006,0
15297.303323984146,47,292.8122,0.05379212461411953,0
15630.552505016327,48,293.0691,0.049789393320679665,0
15956.779284954071,49,293.60782,0.0481905285269022,0
16282.279251813889,50,292.2411,0.049468159675598145,0
16613.0166618824,51,292.14346,0.054780563339591026,0
16938.356815814972,52,292.7311,0.050837192684412,0
17264.8874168396,53,292.63553,0.049114907160401344,0
17597.029017925262,54,292.67676,0.05699951760470867,0
17923.546747922897,55,291.9352,0.050842924043536186,0
18250.65639400482,56,291.8995,0.04691910371184349,0
18582.80292391777,57,291.97476,0.0542486272752285,0
18914.185793876648,58,292.74026,0.04258433356881142,0
19247.911465883255,59,291.50446,0.05128504894673824,0
19582.391263008118,60,292.9886,0.05351201444864273,0
19917.39238500595,61,292.224,0.047998711466789246,0
20245.611934900284,62,292.26727,0.05005901679396629,0
20573.18585395813,63,291.9344,0.04619377851486206,0
20902.40800690651,64,292.0172,0.0480082742869854,0
21235.218523979187,65,292.83325,0.048692384734749794,0
21571.706856012344,66,292.76575,0.04842075612396002,0
21900.714335918427,67,292.89587,0.04461902007460594,0
22235.172638893127,68,292.36026,0.05066858045756817,0
22566.88104391098,69,293.29303,0.04300796799361706,0
22896.459208011627,70,293.2333,0.05007630214095116,0
23229.28815484047,71,292.76852,0.053338609635829926,0
23561.098781824112,72,292.75204,0.05246210843324661,0
23893.05630993843,73,291.71454,0.050859300419688225,0
24223.17114186287,74,293.13382,0.056179607287049294,0
24555.94501185417,75,293.2109,0.06339145265519619,0
24884.575650930405,76,293.17175,0.05692042596638203,0
25213.589412927628,77,293.37003,0.05453060194849968,0
25542.00288796425,78,293.12112,0.046873459592461586,0
25874.211813926697,79,294.1412,0.048566075041890144,0
26202.811408042908,80,293.3405,0.04756670258939266,0
26535.242656946182,81,293.72644,0.044358327984809875,0
26866.937173843384,82,293.29968,0.04234551638364792,0
27200.079967021942,83,294.25165,0.051777638494968414,0
27531.909045934677,84,293.55563,0.04645455814898014,0
27861.560955047607,85,293.47144,0.049557723104953766,0
28190.07070493698,86,293.8416,0.048566367477178574,0
28524.897850990295,87,294.21817,0.046523140743374825,0
28859.089761018753,88,293.79196,0.049872396513819695,0
29188.892863035202,89,293.69284,0.05100741796195507,0
29521.45273900032,90,294.4535,0.057044507935643196,0
29851.909389972687,91,294.25034,0.04925759695470333,0
30184.08337187767,92,294.81757,0.051691293716430664,0
30516.84155702591,93,294.05124,0.05174192786216736,0
30854.42798089981,94,294.63684,0.054259996861219406,0
31185.27837085724,95,294.2162,0.04215552657842636,0
31518.480108976364,96,294.58997,0.050578562542796135,0
31849.169137954712,97,294.8695,0.046971116214990616,0
32187.74432182312,98,294.28015,0.057470597326755524,0
32522.100970983505,99,294.38364,0.05368056893348694,0
32853.35137581825,100,294.49683,0.05102549307048321,0
