Time (s),Epoch,Train MLE Loss,Test MSE Loss,Grid Updated
2.33423113822937,0,104.27065,3.303559386730194,0
19.396000146865845,1,7322.575,3.073267102241516,0
36.78433918952942,2,7389.6743,3.0730479836463926,0
54.52275109291077,3,7412.289,3.073900580406189,0
73.63960719108582,4,7395.5713,3.074157345294952,0
92.281081199646,5,7442.642,3.0742645978927614,0
110.7958550453186,6,7400.133,3.075546085834503,0
129.36130213737488,7,7356.034,3.0747520685195924,0
147.97577905654907,8,7440.758,3.075684428215027,0
166.47984504699707,9,7399.751,3.073765814304352,0
184.9812250137329,10,7416.557,3.0753363966941833,0
203.48664808273315,11,7402.7524,3.0748701214790346,0
221.94974207878113,12,7401.6367,3.075183022022247,0
240.4472382068634,13,7439.706,3.0743388533592224,0
258.89673113822937,14,7376.216,3.074278247356415,0
277.48440408706665,15,7413.1367,3.075544703006744,0
295.97764706611633,16,7414.928,3.0748968601226805,0
314.4875831604004,17,7390.4556,3.0759098529815674,0
332.92590498924255,18,7437.6274,3.073999559879303,0
351.4716420173645,19,7411.633,3.0741066098213197,0
370.0025780200958,20,7406.396,3.0759441018104554,0
388.63237619400024,21,7383.2837,3.074832797050476,0
407.206258058548,22,7408.165,3.0757192730903626,0
425.8018081188202,23,7403.0547,3.075461745262146,0
444.2873899936676,24,7414.372,3.0754315853118896,0
462.8824141025543,25,7402.478,3.0742249369621275,0
481.40623021125793,26,7385.225,3.075154221057892,0
499.9238121509552,27,7463.275,3.0749328255653383,0
518.347204208374,28,7379.755,3.0744436740875245,0
536.9855091571808,29,7417.4985,3.0748096466064454,0
555.4838500022888,30,7429.065,3.074982190132141,0
573.9834990501404,31,7353.3896,3.075417900085449,0
592.4681429862976,32,7411.72,3.0744354009628294,0
611.0374162197113,33,7411.1187,3.0755255579948426,0
629.5862810611725,34,7422.685,3.0746084332466124,0
648.0637290477753,35,7425.8584,3.0755176067352297,0
666.4910230636597,36,7398.143,3.0748002529144287,0
684.8685760498047,37,7448.818,3.0743764996528626,0
703.2905411720276,38,7395.56,3.0755430936813353,0
721.8614690303802,39,7433.8022,3.0746575593948364,0
740.4129631519318,40,7386.858,3.07473247051239,0
758.890426158905,41,7381.518,3.0770498156547545,0
777.4210441112518,42,7378.8384,3.0742189407348635,0
795.961855173111,43,7415.6655,3.0750864148139954,0
814.461040019989,44,7408.3076,3.0748849630355837,0
833.1182610988617,45,7399.7993,3.0754907727241516,0
851.6990721225739,46,7370.5103,3.075343441963196,0
870.1826732158661,47,7405.682,3.075454843044281,0
888.7207050323486,48,7396.41,3.075186252593994,0
907.2170510292053,49,7440.9595,3.0750614762306214,0
926.7650890350342,50,7378.7485,3.07467497587204,0
945.4137501716614,51,7386.552,3.0753468751907347,0
964.0737700462341,52,7418.41,3.074725925922394,0
982.6557700634003,53,7371.8477,3.075429689884186,0
1001.325177192688,54,7395.057,3.0748913526535033,0
1019.9305281639099,55,7434.732,3.0750846385955812,0
