Time (s),Epoch,Train MLE Loss,Test MSE Loss,Grid Updated
1.0341298580169678,0,2.708529,0.06263982504606247,1
127.83165979385376,1,455.49515,0.09613242000341415,1
256.67186093330383,2,340.08328,0.09594804048538208,1
386.0402820110321,3,333.6292,0.09428877755999565,1
515.5358347892761,4,330.63263,0.08998270705342293,0
644.9848549365997,5,326.54953,0.09324286505579948,1
774.3898348808289,6,324.58557,0.09611527249217033,0
904.3036308288574,7,320.823,0.09631404280662537,0
1034.3750228881836,8,317.31818,0.0976959839463234,0
1164.294142961502,9,316.18915,0.09144847095012665,0
1294.4819378852844,10,315.52692,0.092223409563303,0
1425.2400188446045,11,313.97372,0.09430625662207603,0
1555.7672789096832,12,314.17908,0.09574123844504356,0
1686.36407995224,13,311.95782,0.09383009374141693,0
1817.4695827960968,14,311.15656,0.09367499127984047,1
1948.399330854416,15,308.27136,0.09533665329217911,0
2079.0890789031982,16,307.82886,0.09939446672797203,0
2210.2728159427643,17,307.40146,0.09435899928212166,0
2341.2200508117676,18,306.90964,0.09432124719023705,0
2472.363217830658,19,307.06924,0.09244895353913307,0
2603.4335508346558,20,305.2721,0.09648974612355232,0
2734.589845895767,21,306.01346,0.09234769642353058,0
2865.543485879898,22,304.8877,0.09713935106992722,0
2996.63476395607,23,305.0832,0.09439384564757347,0
3127.581498861313,24,305.25388,0.09167520329356194,0
3260.9413089752197,25,303.50052,0.09459632262587547,0
3392.4354898929596,26,303.98398,0.08983523398637772,0
3524.298187971115,27,303.97565,0.093372642993927,0
3655.404067993164,28,303.32175,0.09471587091684341,0
3786.86261677742,29,303.8393,0.09186126664280891,0
3918.107272863388,30,304.11743,0.09546813741326332,0
4049.3052809238434,31,303.7078,0.0921073704957962,0
4180.7611927986145,32,303.18613,0.09268956258893013,0
4312.373982906342,33,302.83664,0.09558035805821419,0
4443.965600013733,34,303.5926,0.09699120000004768,0
4575.484376907349,35,303.011,0.09049584716558456,0
4707.072535991669,36,301.82773,0.09318035840988159,0
4838.814408779144,37,302.24173,0.09736950695514679,0
4970.680261850357,38,302.7392,0.09372202679514885,0
5102.1793649196625,39,301.87805,0.09547405317425728,0
5233.881893873215,40,302.05884,0.092887993901968,0
5365.6354348659515,41,301.96118,0.09300344437360764,0
5497.503933906555,42,302.78867,0.08872615918517113,0
5629.239255905151,43,302.14716,0.09432774037122726,0
5761.097696781158,44,301.99274,0.09456609189510345,0
5892.864793777466,45,301.64435,0.08909427747130394,0
6024.557690858841,46,301.1952,0.0894557386636734,0
6156.118825912476,47,301.03314,0.08874071761965752,0
6287.808191776276,48,302.01776,0.09212882444262505,0
6419.217417955399,49,300.61826,0.08817042037844658,0
6550.9822878837585,50,301.291,0.09499064087867737,0
6682.5361659526825,51,300.57385,0.09530742838978767,0
6814.361643791199,52,300.552,0.09069552645087242,0
6945.867802858353,53,300.54837,0.09284429624676704,0
7077.639480829239,54,300.7201,0.0906437449157238,0
7209.63680100441,55,301.72083,0.0903727225959301,0
7341.501542806625,56,301.49973,0.08934298530220985,0
7473.091562986374,57,300.12415,0.0870167538523674,0
7604.71000790596,58,300.27084,0.08806827664375305,0
7736.414317846298,59,300.35834,0.09145435690879822,0
7868.3535578250885,60,299.91138,0.0918545089662075,0
8000.091355800629,61,301.1732,0.09114856645464897,0
8131.820406913757,62,300.21432,0.09232305735349655,0
8263.907664775848,63,300.104,0.09055100008845329,0
8395.833261013031,64,301.22156,0.08826784417033195,0
8527.734474897385,65,300.0687,0.09225627034902573,0
8659.77386879921,66,300.99686,0.08719820901751518,0
8791.91110777855,67,300.22208,0.09235720708966255,0
8923.755495786667,68,300.5289,0.0934012122452259,0
9055.967703819275,69,300.10184,0.08864477276802063,0
9187.77856683731,70,299.52905,0.08819961547851562,0
9319.966295957565,71,300.55838,0.08753951638936996,0
9452.17834687233,72,300.2538,0.08656664937734604,0
9584.23117685318,73,300.4104,0.08997855708003044,0
9716.339147806168,74,300.6643,0.08504245430231094,0
9848.42123579979,75,300.983,0.08814602717757225,0
9980.551656961441,76,301.1324,0.09177441522479057,0
10112.84896993637,77,301.2453,0.0869867354631424,0
10245.097871780396,78,301.75964,0.08648863807320595,0
10377.230153799057,79,300.68723,0.08504152297973633,0
10509.531730890274,80,301.0207,0.08504371717572212,0
10641.65287399292,81,301.869,0.08595523610711098,0
10774.103313922882,82,302.12677,0.0894569680094719,0
10906.27825498581,83,302.05313,0.0878208540380001,0
11038.510797977448,84,301.9765,0.08627774566411972,0
11170.86709690094,85,303.06723,0.08066393062472343,0
11303.151203870773,86,302.8108,0.08805271983146667,0
11435.467742919922,87,302.85165,0.08373306691646576,0
11568.425945997238,88,302.58298,0.08510216698050499,0
11701.046216964722,89,302.47278,0.08775342628359795,0
11833.717001914978,90,302.85928,0.08464281260967255,0
11966.379964828491,91,303.07654,0.08260898664593697,0
12098.722826957703,92,303.30988,0.08442477136850357,0
12230.853722810745,93,304.18118,0.08444046974182129,0
12363.479033946991,94,302.77615,0.08074353635311127,0
12495.802595853806,95,304.02835,0.08708489686250687,0
12628.14651799202,96,304.54504,0.08594439923763275,0
12760.388160943985,97,304.5749,0.08371627330780029,0
12892.591607809067,98,303.17004,0.08647610992193222,0
13024.78331899643,99,303.41113,0.08789077401161194,0
13156.710219860077,100,303.90808,0.08915527909994125,0
