Time (s),Epoch,Train Loss
3.4328949451446533,1,0.048448637
6.493121147155762,2,0.036233597
9.424097061157227,3,0.033896163
12.354295015335083,4,0.03268941
15.27512812614441,5,0.03196984
18.22928810119629,6,0.03142837
21.308961153030396,7,0.031014714
24.35405206680298,8,0.03063909
27.38206195831299,9,0.030277003
30.4493670463562,10,0.029873194
34.496556997299194,11,0.029528387
37.64632701873779,12,0.02921552
40.75263214111328,13,0.028984139
43.843518018722534,14,0.028765192
46.954663038253784,15,0.028562663
50.028855085372925,16,0.028419988
53.119873046875,17,0.028269282
56.20318007469177,18,0.028146077
59.288581132888794,19,0.027987069
62.381312131881714,20,0.02787574
65.42140507698059,21,0.027777322
68.51559615135193,22,0.027685925
71.57581400871277,23,0.027584134
74.6455340385437,24,0.02749301
77.71753597259521,25,0.027402615
80.78175902366638,26,0.027335186
83.860680103302,27,0.027269574
86.96081399917603,28,0.027196435
90.09792995452881,29,0.027125962
93.2242660522461,30,0.027057445
96.33732914924622,31,0.02699862
99.50163412094116,32,0.026939118
102.61368298530579,33,0.026910039
105.68965697288513,34,0.026838684
108.77767205238342,35,0.026777513
111.90480208396912,36,0.026745364
115.00305700302124,37,0.026706416
118.09898209571838,38,0.026646744
121.22219514846802,39,0.02661528
124.35131001472473,40,0.026558124
127.4288101196289,41,0.02652945
130.53300094604492,42,0.02648981
133.6866171360016,43,0.026450003
136.840656042099,44,0.026429515
139.9590790271759,45,0.02639568
143.06482601165771,46,0.026343847
146.15620398521423,47,0.02630826
149.25965213775635,48,0.026291138
152.37834405899048,49,0.026256997
155.4802701473236,50,0.026236756
158.6352059841156,51,0.026191654
161.7198519706726,52,0.026162675
164.8257930278778,53,0.026143705
167.90048694610596,54,0.026126824
171.01770401000977,55,0.02609504
174.11314606666565,56,0.026076267
177.21924805641174,57,0.02604727
180.37446212768555,58,0.026026893
183.4600441455841,59,0.025986977
186.57051014900208,60,0.025963388
189.7317430973053,61,0.025947347
192.8706750869751,62,0.025927257
195.95026993751526,63,0.025919667
199.0471260547638,64,0.02588825
202.14911794662476,65,0.02586904
205.25278997421265,66,0.025858728
208.374577999115,67,0.025837682
211.4901361465454,68,0.025800787
214.6042001247406,69,0.025794571
217.71918606758118,70,0.025774846
220.83191895484924,71,0.025760591
223.93288397789001,72,0.025733244
227.06780195236206,73,0.025739582
230.1732120513916,74,0.025704088
233.30190110206604,75,0.025701892
236.43120002746582,76,0.025658086
239.49035000801086,77,0.025657212
242.54679894447327,78,0.025641995
245.67817902565002,79,0.025626903
248.8099341392517,80,0.025607955
251.96220302581787,81,0.025579937
255.05908513069153,82,0.025574293
258.1582901477814,83,0.025572062
261.2483260631561,84,0.025546096
264.3386960029602,85,0.025538452
267.44406914711,86,0.025511537
270.5401940345764,87,0.025497975
273.6299030780792,88,0.025486698
276.73958802223206,89,0.025468044
279.85280108451843,90,0.025461633
282.95888900756836,91,0.025440482
286.0555591583252,92,0.025442405
289.18843698501587,93,0.025407817
292.32427310943604,94,0.025404966
295.45499897003174,95,0.025394233
298.6195819377899,96,0.025386417
301.7714591026306,97,0.025367215
304.91714215278625,98,0.025352633
308.09555101394653,99,0.025329906
311.30050706863403,100,0.025329454
